Sample ID,Location,Sample Date,Common Name,Genus,Species,Sex,Tissue,Length,log_Length,Weight,log_Weight,PFBA,PFPeA,PFHxA,PFHpA,PFOA,PFNA,PFDA,PFUnA,PFDoA,PFTrDA,PFTeDA,PFHxDA,PFPrS,PFBS,PFPeS,PFHxS,PFHpS,PFOS,PFNS,PFDS,PFDoS,Cl-PFOS,PFEtCHxS,FBSA,FHxSA,FOSA,N-MeFOSA,N-EtFOSA,FOSAA,N-MeFOSAA,N-EtFOSAA,4:2 FTS,6:2 FTS,8:2 FTS,10:2 FTS,3:3 FTCA,5:3 FTCA,7:3 FTCA,6:2 FTCA,8:2 FTCA,10:2 FTCA,6:2 FTUCA,8:2 FTUCA,ADONA,9Cl-PF3ONS,11Cl-PF3OUdS,HFPO-DA,6:2 diPAP,8:2 diPAP,diSAmPAP,SumPFAS,log_PFBA,log_PFPeA,log_PFHxA,log_PFHpA,log_PFOA,log_PFNA,log_PFDA,log_PFUnA,log_PFDoA,log_PFTrDA,log_PFTeDA,log_PFHxDA,log_PFPrS,log_PFBS,log_PFPeS,log_PFHxS,log_PFHpS,log_PFOS,log_PFNS,log_PFDS,log_PFDoS,log_Cl-PFOS,log_PFEtCHxS,log_FBSA,log_FHxSA,log_FOSA,log_N-MeFOSA,log_N-EtFOSA,log_FOSAA,log_N-MeFOSAA,log_N-EtFOSAA,log_4:2 FTS,log_6:2 FTS,log_8:2 FTS,log_10:2 FTS,log_3:3 FTCA,log_5:3 FTCA,log_7:3 FTCA,log_6:2 FTCA,log_8:2 FTCA,log_10:2 FTCA,log_6:2 FTUCA,log_8:2 FTUCA,log_ADONA,log_9Cl-PF3ONS,log_11Cl-PF3OUdS,log_HFPO-DA,log_6:2 diPAP,log_8:2 diPAP,log_diSAmPAP
GC022-JBA-08162021,Down,7/16/2021 0:00,Swallowtail Shiner,Notropis,procne,U,Whole Body,6,0.77815125,1.89,0.276461804,0.213,0.213,0.115,0.213,1.1,1.65,7.61,9.13,8.59,5.04,4.66,0.254,0.426,0.145,0.228,32.5,1.74,502,0.213,0.213,0.228,0.1295,0.085,470,1440,45.7,0.164,0.426,0.426,0.2145,0.213,0.213,0.715,9.04,0.426,0.2455,0.687,0.213,0.426,0.426,0.426,0.426,0.426,0.213,0.426,0.426,0.3055,0.426,0.426,0.426,2550.157,-0.671620397,-0.671620397,-0.93930216,-0.671620397,0.041392685,0.217483944,0.881384657,0.960470778,0.933993164,0.702430536,0.668385917,-0.595166283,-0.370590401,-0.838631998,-0.642065153,1.511883361,0.240549248,2.700703717,-0.671620397,-0.671620397,-0.642065153,-0.887730232,-1.070581074,2.672097858,3.158362492,1.6599162,-0.785156152,-0.370590401,-0.370590401,-0.668572703,-0.671620397,-0.671620397,-0.145693958,0.95616843,-0.370590401,-0.609948504,-0.163043263,-0.671620397,-0.370590401,-0.370590401,-0.370590401,-0.370590401,-0.370590401,-0.671620397,-0.370590401,-0.370590401,-0.514988785,-0.370590401,-0.370590401,-0.370590401
GC023-JBA-08162021,Down,7/16/2021 0:00,Swallowtail Shiner,Notropis,procne,U,Whole Body,6,0.77815125,2.2,0.342422681,0.224,0.224,0.121,0.224,1.2,1.03,3.07,2.4,3.86,2.24,1.76,0.267,0.448,0.1525,0.373,39.4,3.02,380,0.224,0.224,0.2395,0.136,0.0895,76.1,416,14.2,0.1725,0.448,0.448,0.225,0.224,0.224,0.601,12,0.448,0.258,2.72,13.7,0.448,0.448,0.448,0.448,0.448,0.224,0.448,0.448,0.3215,0.448,0.448,0.448,983.7205,-0.649751982,-0.649751982,-0.91721463,-0.649751982,0.079181246,0.012837225,0.487138375,0.380211242,0.586587305,0.350248018,0.245512668,-0.573488739,-0.348721986,-0.816730156,-0.428291168,1.595496222,0.480006943,2.579783597,-0.649751982,-0.649751982,-0.620694482,-0.866461092,-1.048176965,1.881384657,2.619093331,1.152288344,-0.763210901,-0.348721986,-0.348721986,-0.647817482,-0.649751982,-0.649751982,-0.221125528,1.079181246,-0.348721986,-0.588380294,0.434568904,1.136720567,-0.348721986,-0.348721986,-0.348721986,-0.348721986,-0.348721986,-0.649751982,-0.348721986,-0.348721986,-0.492819023,-0.348721986,-0.348721986,-0.348721986
GC024-JBA-08162021,Down,7/16/2021 0:00,Swallowtail Shiner,Notropis,procne,U,Whole Body,6,0.77815125,1.93,0.285557309,0.248,0.248,0.965,0.248,2.32,2.19,2.41,3.11,3.62,1.6,2.22,0.296,0.4965,0.169,0.371,34.7,3.35,419,0.248,0.515,0.2655,0.151,0.234,42.1,264,16.3,0.191,0.4965,0.4965,0.2495,0.248,0.248,0.869,11.8,0.4965,0.2865,0.248,20.1,0.4965,0.4965,0.4965,0.4965,0.4965,0.248,0.4965,0.4965,0.356,0.4965,0.4965,0.4965,842.6735,-0.605548319,-0.605548319,-0.015472687,-0.605548319,0.365487985,0.340444115,0.382017043,0.492760389,0.558708571,0.204119983,0.346352974,-0.528708289,-0.304080747,-0.772113295,-0.43062609,1.540329475,0.525044807,2.622214023,-0.605548319,-0.288192771,-0.575935475,-0.821023053,-0.630784143,1.624282096,2.421603927,1.212187604,-0.718966633,-0.304080747,-0.304080747,-0.60292945,-0.605548319,-0.605548319,-0.060980224,1.071882007,-0.304080747,-0.542875374,-0.605548319,1.303196057,-0.304080747,-0.304080747,-0.304080747,-0.304080747,-0.304080747,-0.605548319,-0.304080747,-0.304080747,-0.448550002,-0.304080747,-0.304080747,-0.304080747
GC025-JBA-08162021,Down,7/16/2021 0:00,Swallowtail Shiner,Notropis,procne,U,Whole Body,6,0.77815125,2.45,0.389166084,0.217,0.217,0.117,0.217,1.65,1.67,2.75,3.71,6.21,2.2,4.08,0.2585,0.4335,0.1475,0.343,34.1,2.73,330,0.217,0.217,0.232,0.1315,0.0865,56.2,354,13.4,0.167,0.4335,0.4335,0.218,0.217,0.217,0.464,7.4,0.4335,0.25,0.217,10.7,0.4335,0.4335,0.4335,0.4335,0.4335,0.217,0.4335,0.4335,0.311,0.4335,0.4335,0.4335,841.548,-0.663540266,-0.663540266,-0.931814138,-0.663540266,0.217483944,0.222716471,0.439332694,0.56937391,0.7930916,0.342422681,0.610660163,-0.587539453,-0.363010898,-0.83120798,-0.46470588,1.532754379,0.436162647,2.51851394,-0.663540266,-0.663540266,-0.634512015,-0.881074247,-1.062983893,1.749736316,2.549003262,1.127104798,-0.777283529,-0.363010898,-0.363010898,-0.661543506,-0.663540266,-0.663540266,-0.333482019,0.86923172,-0.363010898,-0.602059991,-0.663540266,1.029383778,-0.363010898,-0.363010898,-0.363010898,-0.363010898,-0.363010898,-0.663540266,-0.363010898,-0.363010898,-0.507239611,-0.363010898,-0.363010898,-0.363010898
LMB001-JBA-08162021,Spill,7/16/2021 0:00,Large Mouth Bass,Micropterus,salmoides,U,Whole Body,8,0.903089987,25.51,1.406710459,0.2385,0.084,0.129,0.2385,0.534,1.17,9.93,16.2,17.4,4.83,7.62,0.142,0.1195,0.2385,0.1265,30.2,6.57,1670,2.98,2.38,0.255,0.46,0.411,75.5,53.7,11.6,0.092,0.2385,0.2385,0.12,0.1195,0.1195,0.2385,6.09,0.477,0.2385,0.2385,2.03,0.2385,0.1195,0.2385,0.0935,0.072,0.105,0.2385,0.2385,0.171,0.2385,0.2385,0.2385,1925.5275,-0.622511617,-1.075720714,-0.88941029,-0.622511617,-0.272458743,0.068185862,0.996949248,1.209515015,1.240549248,0.683947131,0.881954971,-0.847711656,-0.922632095,-0.622511617,-0.897909474,1.480006943,0.81756537,3.222716471,0.474216264,0.376576957,-0.59345982,-0.337242168,-0.386158178,1.877946952,1.729974286,1.064457989,-1.036212173,-0.622511617,-0.622511617,-0.920818754,-0.922632095,-0.922632095,-0.622511617,0.784617293,-0.321481621,-0.622511617,-0.622511617,0.307496038,-0.622511617,-0.922632095,-0.622511617,-1.029188389,-1.142667504,-0.978810701,-0.622511617,-0.622511617,-0.76700389,-0.622511617,-0.622511617,-0.622511617
LMB002-JBA-08162021,Down,7/16/2021 0:00,Large Mouth Bass,Micropterus,salmoides,U,Whole Body,7,0.84509804,4.15,0.618048097,0.223,0.223,0.12,0.223,0.957,1.8,10.1,12.2,12.4,4.46,5.1,0.2655,0.4455,0.1515,0.264,42.9,7.46,1690,2.64,1.63,0.238,0.483,0.447,70.7,89.3,16.8,0.1715,0.4455,0.4455,0.224,0.223,0.223,0.223,7.04,0.4455,0.257,0.223,2.57,0.4455,0.4455,0.4455,0.4455,0.4455,0.899,0.4455,0.4455,0.3195,0.4455,0.4455,0.4455,1989.695,-0.651695137,-0.651695137,-0.920818754,-0.651695137,-0.019088062,0.255272505,1.004321374,1.086359831,1.093421685,0.649334859,0.707570176,-0.575935475,-0.351152292,-0.819587367,-0.578396073,1.632457292,0.872738827,3.227886705,0.421603927,0.212187604,-0.623423043,-0.316052869,-0.349692477,1.849419414,1.950851459,1.225309282,-0.765735876,-0.351152292,-0.351152292,-0.649751982,-0.651695137,-0.651695137,-0.651695137,0.847572659,-0.351152292,-0.590066877,-0.651695137,0.409933123,-0.351152292,-0.351152292,-0.351152292,-0.351152292,-0.351152292,-0.046240308,-0.351152292,-0.351152292,-0.495529138,-0.351152292,-0.351152292,-0.351152292
MM001-JBA-08132021,Down,4/28/2021 0:00,Margined Madtom,Noturus,insignis,U,Whole Body,5,0.698970004,1.35,0.130333768,0.078878177,0.139326723,0.106424657,0.078878177,1.43,0.605,3.72,6.6,0.053740456,3.29,3.91,0.080216289,0.051351963,0.134213056,0.272,30.6,1.04,470,0.473,0.582,0.210874942,0.119832553,0.078878177,65.7,169,27.6,0.051852053,0.078544254,0.053053613,6.84,0.058421686,0.055285056,1.09,6.51,0.223908628,0.077637677,1.1,11.9,2.26,0.671,0.100434747,0.05284909,0.040673822,0.067306829,0.046718117,0.053037145,0.096587223,0.071650067,0.089236337,0.11846002,817.6612715,-1.103043135,-0.855965577,-0.972957741,-1.103043135,0.155336037,-0.218244625,0.57054294,0.819543936,-1.269698653,0.517195898,0.592176757,-1.095737434,-1.289442947,-0.872205235,-0.565431096,1.485721426,0.017033339,2.672097858,-0.325138859,-0.235077015,-0.675975023,-0.921425187,-1.103043135,1.81756537,2.227886705,1.440909082,-1.285234047,-1.10488558,-1.275285036,0.835056102,-1.233425913,-1.257392243,0.037426498,0.813580989,-0.649929171,-1.109927468,0.041392685,1.075546961,0.354108439,-0.17327748,-0.998116012,-1.276962485,-1.390685018,-1.171940867,-1.330514669,-1.27541986,-1.015080321,-1.144783396,-1.049458264,-0.926428199
MM002-JBA-08132021,Down,4/28/2021 0:00,Margined Madtom,Noturus,insignis,F,Whole Body,12,1.079181246,16.4,1.214843848,0.090799031,0.042220219,0.122508609,0.090799031,0.687,0.405,3.6,6.5,0.047711728,3.79,7.25,0.071217441,0.045591182,1.55,0.302,30.3,0.48,391,0.649,1.91,0.696,0.13794284,0.090799031,65.4,120,29.3,0.04603517,0.069732979,0.047101937,0.060117739,0.051867807,0.049083052,0.036077006,7.04,0.257747926,0.068928104,0.73,133,3.43,0.023902478,0.089167746,0.046920358,0.036110939,0.059756195,0.041477171,0.047087316,0.085751846,0.063612198,0.0792256,0.105170903,810.1234636,-1.041918784,-1.374479517,-0.91183339,-1.041918784,-0.163043263,-0.392544977,0.556302501,0.812913357,-1.321374852,0.57863921,0.860338007,-1.147413634,-1.341119146,0.190331698,-0.519993057,1.481442629,-0.318758763,2.592176757,-0.187755303,0.281033367,-0.15739076,-0.860300836,-1.041918784,1.815577748,2.079181246,1.46686762,-1.336910246,-1.156561779,-1.326961235,-1.22099736,-1.285102112,-1.309068442,-1.442769516,0.847572659,-0.58880482,-1.161603667,-0.13667714,2.123851641,0.53529412,-1.621557075,-1.049792211,-1.328638684,-1.442361217,-1.223617066,-1.382190868,-1.32709606,-1.06675652,-1.196459595,-1.101134463,-0.978104398
MM003-JBA-08132021,Spill,4/28/2021 0:00,Margined Madtom,Noturus,insignis,U,Whole Body,6,0.77815125,1.5,0.176091259,0.222,0.0476,0.12,0.089,0.746,0.533,3.81,7.6,12.1,3,4.25,0.08,0.0515,0.151,0.1175,19.8,1.01,730,0.578,0.837,0.2375,0.135,0.089,52.8,189,26.9,0.052,0.0785,0.053,0.2235,0.0585,0.0555,0.134,8.09,0.252,0.718,0.222,4.19,0.658,0.0675,0.904,0.053,0.0406,0.0675,0.0675,0.0675,0.0965,0.0715,0.089,0.1185,1070.7322,-0.653647026,-1.322393047,-0.920818754,-1.050609993,-0.127261173,-0.273272791,0.580924976,0.880813592,1.08278537,0.477121255,0.62838893,-1.096910013,-1.288192771,-0.821023053,-0.929962133,1.29666519,0.004321374,2.86332286,-0.238072162,-0.077274542,-0.624336386,-0.869666232,-1.050609993,1.722633923,2.276461804,1.42975228,-1.283996656,-1.105130343,-1.27572413,-0.650722473,-1.232844134,-1.255707017,-0.872895202,0.907948522,-0.598599459,-0.143875556,-0.653647026,0.622214023,-0.181774106,-1.170696227,-0.04383157,-1.27572413,-1.391473966,-1.170696227,-1.170696227,-1.170696227,-1.015472687,-1.145693958,-1.050609993,-0.92628165
MM004-JBA-08132021,Spill,4/28/2021 0:00,Margined Madtom,Noturus,insignis,U,Whole Body,12,1.079181246,15.8,1.198657087,0.228,0.0488,0.03725,0.091,0.759,0.473,5.47,9.26,14.8,6.05,12.2,0.0825,0.0525,0.155,0.1205,19.7,1.03,822,0.704,1.43,0.763,0.1385,0.091,52.9,188,31.7,0.053,0.0805,0.0545,0.699,0.06,0.057,0.1375,8.25,0.259,0.0795,2.96,8.51,0.069,0.069,0.775,0.054,0.0418,0.069,0.069,0.069,0.099,0.0735,0.0915,0.1215,1191.08535,-0.642065153,-1.311580178,-1.428873723,-1.040958608,-0.119758224,-0.325138859,0.737987326,0.966610987,1.170261715,0.781755375,1.086359831,-1.083546051,-1.279840697,-0.809668302,-0.919012953,1.294466226,0.012837225,2.914871818,-0.152427341,0.155336037,-0.117475462,-0.858550227,-1.040958608,1.723455672,2.274157849,1.501059262,-1.27572413,-1.09420412,-1.263603498,-0.155522824,-1.22184875,-1.244125144,-0.861697302,0.916453949,-0.586700236,-1.099632871,0.471291711,0.92992956,-1.161150909,-1.161150909,-0.110698297,-1.26760624,-1.378823718,-1.161150909,-1.161150909,-1.161150909,-1.004364805,-1.133712661,-1.038578906,-0.915423722
MM005-JBA-08162021,Spill,7/16/2021 0:00,Margined Madtom,Noturus,insignis,U,Whole Body,13,1.113943352,18.59,1.26927939,0.2115,0.0745,0.057,0.106,0.684,0.617,7.47,15.7,22.5,5.58,14.3,0.126,0.106,1.66,0.296,62.6,5.4,792,1.39,1.87,0.72,0.1285,0.188,166,664,23.8,0.0815,0.2115,0.423,0.1065,0.106,0.106,0.2115,20.2,0.423,0.2115,1.09,13,0.2115,0.106,0.2115,0.083,0.064,0.0935,0.2115,0.2115,0.152,0.2115,0.2115,0.2115,1825.734,-0.674689628,-1.127843727,-1.244125144,-0.974694135,-0.164943898,-0.209714836,0.873320602,1.195899652,1.352182518,0.746634199,1.155336037,-0.899629455,-0.974694135,0.220108088,-0.528708289,1.796574333,0.73239376,2.898725182,0.1430148,0.271841607,-0.142667504,-0.891096872,-0.725842151,2.220108088,2.822168079,1.376576957,-1.088842391,-0.674689628,-0.373659633,-0.972650392,-0.974694135,-0.974694135,-0.674689628,1.305351369,-0.373659633,-0.674689628,0.037426498,1.113943352,-0.674689628,-0.974694135,-0.674689628,-1.080921908,-1.193820026,-1.029188389,-0.674689628,-0.674689628,-0.818156412,-0.674689628,-0.674689628,-0.674689628
MM006-JBA-08162021,Spill,7/16/2021 0:00,Margined Madtom,Noturus,insignis,U,Whole Body,8,0.903089987,3.74,0.572871602,0.25,0.0885,0.0675,0.125,0.823,0.25,3.96,9.64,33.8,7.75,16.5,0.149,0.125,0.73,0.1325,21.6,1.37,493,0.821,1.16,0.2675,0.152,0.1,80,204,13.6,0.0965,0.25,0.25,0.126,0.125,0.125,0.125,9.31,0.5,0.25,2.47,28.2,0.25,0.125,0.25,0.098,0.0755,0.1105,0.25,0.25,0.1795,0.25,0.25,0.25,934.627,-0.602059991,-1.053056729,-1.170696227,-0.903089987,-0.084600165,-0.602059991,0.597695186,0.984077034,1.5289167,0.889301703,1.217483944,-0.826813732,-0.903089987,-0.13667714,-0.877784122,1.334453751,0.136720567,2.692846919,-0.085656843,0.064457989,-0.572676214,-0.818156412,-1,1.903089987,2.309630167,1.133538908,-1.015472687,-0.602059991,-0.602059991,-0.899629455,-0.903089987,-0.903089987,-0.903089987,0.968949681,-0.301029996,-0.602059991,0.392696953,1.450249108,-0.602059991,-0.903089987,-0.602059991,-1.008773924,-1.122053048,-0.956637722,-0.602059991,-0.602059991,-0.745935547,-0.602059991,-0.602059991,-0.602059991
MM007-JBA-08162021,Spill,7/16/2021 0:00,Margined Madtom,Noturus,insignis,U,Whole Body,7,0.84509804,3.22,0.507855872,0.2225,0.0785,0.12,0.2225,1.31,0.2225,5.78,14.3,51.6,5.45,25.2,0.1325,0.1115,0.2225,0.393,42.6,2.9,342,0.778,1.19,0.238,0.1355,0.187,119,283,17.1,0.0855,0.2225,0.2225,0.112,0.1115,0.1115,0.677,14.1,0.2225,0.2225,6.01,33.4,0.2225,0.1115,0.2225,0.0875,0.0675,0.098,0.2225,0.2225,0.1595,0.2225,0.2225,0.2225,972.073,-0.652669985,-1.105130343,-0.920818754,-0.652669985,0.117271296,-0.652669985,0.761927838,1.155336037,1.712649702,0.736396502,1.401400541,-0.877784122,-0.952725133,-0.652669985,-0.40560745,1.629409599,0.462397998,2.534026106,-0.109020403,0.075546961,-0.623423043,-0.868060705,-0.728158393,2.075546961,2.451786436,1.23299611,-1.068033885,-0.652669985,-0.652669985,-0.950781977,-0.952725133,-0.952725133,-0.169411331,1.149219113,-0.652669985,-0.652669985,0.778874472,1.523746467,-0.652669985,-0.952725133,-0.652669985,-1.057991947,-1.170696227,-1.008773924,-0.652669985,-0.652669985,-0.797239313,-0.652669985,-0.652669985,-0.652669985
PU001-JBA-08132021,Down,4/28/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,8,0.903089987,11.81,1.072249898,0.245,0.161033014,0.123004998,0.091166937,1.8,1.76,4.81,6.48,43,2.04,8.61,0.08347966,0.053441071,23,0.319,46.2,1.45,1180,2.76,3.03,0.875,0.138501766,0.091166937,37.7,55.1,19.5,0.053961505,0.081739603,0.055211948,0.070468811,0.060798406,0.057534171,0.319,2.71,0.258792286,0.080796144,0.171999018,0.056408689,4.07,0.028018006,0.104520647,0.054999104,0.04232852,0.070045016,0.04861871,0.05519481,0.100516598,0.074564946,0.092866663,0.123279227,1448.262457,-0.610833916,-0.79308508,-0.910077243,-1.040162637,0.255272505,0.245512668,0.682145076,0.811575006,1.633468456,0.309630167,0.935003151,-1.078419331,-1.272124844,1.361727836,-0.496209317,1.664641976,0.161368002,3.071882007,0.440909082,0.481442629,-0.057991947,-0.858544689,-1.040162637,1.57634135,1.741151599,1.290034611,-1.267915944,-1.087567476,-1.257966932,-1.152003057,-1.216107809,-1.240074139,-0.496209317,0.432969291,-0.587048673,-1.092609364,-0.764474034,-1.248653994,0.609594409,-1.552562772,-0.980797909,-1.259644382,-1.373366915,-1.154622764,-1.313196565,-1.258101757,-0.997762218,-1.127465293,-1.032140161,-0.909110096
PU002-JBA-08132021,Down,4/28/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,8,0.903089987,12.37,1.0923697,0.094359404,0.048797883,0.127312365,0.094359404,0.296,1.74,4.93,11.1,29.2,11,7.28,0.082312703,0.052694022,3.33,0.124918862,16.4,0.827,1020,0.989,0.958,0.252262853,0.143351796,0.094359404,146,81.1,26.2,0.053207181,0.080596971,0.054440144,2.8,0.059948509,0.056729905,0.375,1.95,0.267854628,0.079666701,7.86,79.7,4.37,1.05,0.103059561,0.054230276,0.041736813,0.069065861,0.047939073,0.054423246,0.099111484,0.073522608,0.091568486,0.121555916,1461.978386,-1.025214809,-1.311599019,-0.895129415,-1.025214809,-0.528708289,0.240549248,0.692846919,1.045322979,1.465382851,1.041392685,0.862131379,-1.084533136,-1.278238648,0.522444234,-0.90337198,1.214843848,-0.08249449,3.008600172,-0.004803708,-0.018634491,-0.598146697,-0.843596861,-1.025214809,2.164352856,1.909020854,1.418301291,-1.274029748,-1.093681281,-1.264080737,0.447158031,-1.222221614,-1.246187944,-0.425968732,0.290034611,-0.572100845,-1.098723169,0.895422546,1.901458321,0.640481437,0.021189299,-0.986911713,-1.265758187,-1.379480719,-1.160736568,-1.31931037,-1.264215562,-1.003876022,-1.133579098,-1.038253965,-0.915223901
PU003-JBA-08132021,Down,4/28/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,8,0.903089987,10.71,1.029789471,0.096670247,0.050506679,0.038579504,0.096670247,0.096670247,0.049470442,1.61,4.03,0.057075993,3.45,5.68,0.085195115,0.054539252,0.164486678,0.1279781,3.78,0.241675618,560,0.38,0.471,0.258440719,0.146862452,0.096670247,61,49.5,13.8,0.055070381,0.083419301,0.056346519,8.85,0.062047775,0.198509576,0.043157752,0.776,0.081168069,0.082456455,1.67,31.9,2.81,0.028593759,0.106668482,0.056129302,0.043198345,0.071484397,0.049617795,0.056329029,0.102582152,0.076097209,0.094775015,0.125812539,752.8419554,-1.014707172,-1.296651191,-1.413643355,-1.014707172,-1.014707172,-1.305654211,0.206825876,0.605305046,-1.243546526,0.537819095,0.754348336,-1.069585307,-1.26329082,-0.783869271,-0.892864343,0.5774918,-0.616767163,2.748188027,-0.420216403,-0.326979093,-0.587639059,-0.833089224,-1.014707172,1.785329835,1.694605199,1.139879086,-1.25908192,-1.078733452,-1.249132908,0.946943271,-1.207273785,-0.702218538,-1.36494119,-0.110138279,-1.090614785,-1.08377534,0.222716471,1.503790683,0.44870632,-1.543728749,-0.971963885,-1.250810358,-1.364532891,-1.14578874,-1.304362541,-1.249267733,-0.988928194,-1.118631269,-1.023306137,-0.900276072
PU004-JBA-08132021,Down,4/28/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,8,0.903089987,7.52,0.876217841,0.095744681,0.051743577,0.129181419,0.029294014,0.547,0.050681963,4.06,6.18,0.058473772,4.12,3.74,0.087281526,0.055874908,0.162911805,0.126752778,8.6,1.7,831,0.869,0.549,0.255966287,0.145456323,0.095744681,150,240,27.6,0.056419043,0.085462223,0.057726434,0.073678132,0.063567313,0.060154417,0.594,1.6,0.083155859,0.084475797,12.4,13.5,0.632,0.029294014,0.109280771,0.057503897,0.044256264,0.073235036,0.050832924,0.057708516,0.105094368,0.077960815,0.097096036,0.128893663,1310.431903,-1.018885344,-1.286143554,-0.88879995,-1.533221111,-0.262012674,-1.295146574,0.608526034,0.790988475,-1.233038888,0.614897216,0.572871602,-1.05907767,-1.252783183,-0.788047444,-0.897042515,0.934498451,0.230448921,2.919601024,-0.060980224,-0.260427656,-0.591817232,-0.837267396,-1.018885344,2.176091259,2.380211242,1.440909082,-1.248574283,-1.068225815,-1.238625271,-1.132661396,-1.196766148,-1.220732478,-0.226213555,0.204119983,-1.080107148,-1.073267703,1.093421685,1.130333768,-0.199282922,-1.533221111,-0.961456248,-1.240302721,-1.354025254,-1.135281103,-1.293854904,-1.238760096,-0.978420557,-1.108123632,-1.0127985,-0.889768435
PU005-JBA-08132021,Down,4/28/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,8,0.903089987,5.73,0.758154622,0.095077118,0.05124816,0.128280724,0.095077118,0.417,0.164494184,1.2,2.51,0.057913917,1.31,2.65,0.086445852,0.055339935,0.161775932,0.125869016,5,0.237692795,115,0.135492142,0.194658795,0.254181607,0.044077674,0.095077118,14,31.5,4.14,0.055878861,0.084643968,0.057173734,0.072972703,0.062958689,0.05957847,0.738,0.148464705,0.082359686,0.083666986,0.05473805,0.191418887,3.25,1.25,0.108234466,0.056953328,0.043832534,0.072533849,0.050346226,0.057155987,0.104088145,0.077214381,0.096166393,0.127659574,186.6957417,-1.021923991,-1.290321726,-0.891838597,-1.021923991,-0.379863945,-0.783849454,0.079181246,0.399673721,-1.237217061,0.117271296,0.423245874,-1.063255843,-1.256961355,-0.791086091,-0.900081162,0.698970004,-0.623983982,2.06069784,-0.868085891,-0.710725968,-0.594855879,-1.355781336,-1.021923991,1.146128036,1.498310554,0.617000341,-1.252752455,-1.072403988,-1.242803444,-1.136839569,-1.200944321,-1.224910651,-0.131943638,-0.828376781,-1.08428532,-1.077445876,-1.26171068,-0.718015212,0.511883361,0.096910013,-0.96563442,-1.244480894,-1.358203426,-1.139459275,-1.298033077,-1.242938269,-0.982598729,-1.112301805,-1.016976672,-0.893946608
PU006-JBA-08132021,Down,4/28/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,6,0.77815125,5.57,0.745855195,0.028811248,0.178780692,0.038872947,0.101214575,0.532,0.64,4.73,8.2,0.057510122,1.37,3.34,0.085843123,0.054954087,0.172218957,0.133994164,13.2,0.645,912,0.84,0.582,0.270589642,0.153766243,0.101214575,60.4,80.4,19.8,0.055489256,0.084053803,0.0567751,11.9,0.062519721,0.05916307,0.043486017,2.92,0.287314153,0.083083633,0.190955275,1.63,3.58,0.028811248,0.107479821,0.056556231,0.043526919,0.07202812,0.049995196,0.056757477,0.103362409,0.076676018,0.09549589,0.126769491,1129.827069,-1.540437931,-0.747679387,-1.410352537,-0.994756945,-0.274088368,-0.193820026,0.674861141,0.913813852,-1.240255708,0.136720567,0.523746467,-1.066294489,-1.260000002,-0.763919044,-0.872914116,1.120573931,-0.190440285,2.959994838,-0.075720714,-0.235077015,-0.567688832,-0.813138997,-0.994756945,1.781036939,1.905256049,1.29666519,-1.255791102,-1.075442634,-1.24584209,1.075546961,-1.203982967,-1.227949297,-1.361650372,0.465382851,-0.541642981,-1.080484522,-0.719068341,0.212187604,0.553883027,-1.540437931,-0.968673067,-1.24751954,-1.361242073,-1.142497922,-1.301071723,-1.245976915,-0.985637376,-1.115340451,-1.020015319,-0.896985254
