Species,Location,Seasonality,Tissue,Length,log_Length,PFBA,log_PFBA,PFPeA,log_PFPeA,PFHxA,log_PFHxA,PFHpA,log_PFHpA,PFOA,log_PFOA,PFNA,log_PFNA,PFDA,log_PFDA,PFUdA,log_PFUdA,PFDoA,log_PFDoA,PFTrDA,log_PFTrDA,PFTeDA,log_PFTeDA,PFHxDA,log_PFHxDA,PFBS,log_PFBS,PFPeS,log_PFPeS,PFHxS,log_PFHxS,PFHpS,log_PFHpS,PFOS,log_PFOS,PFNS,log_PFNS,PFDS,log_PFDS,PFDoS,log_PFDoS,ClPFOS,log_ClPFOS,FBSA,log_FBSA,FHxSA,log_FHxSA,FOSA,log_FOSA,MeFOSA,log_MeFOSA,MeFOSAA,log_MeFOSAA,EtFOSAA,log_EtFOSAA,FourTwoFTS,log_FourTwoFTS,SixTwoFTS,log_SixTwoFTS,EightTwoFTS,log_EightTwoFTS,TenTwoFTS,log_TenTwoFTS,ThreeThreeFTCA,log_ThreeThreeFTCA,FiveThreeFTCA,log_FiveThreeFTCA,SevenThreeFTCA,SevenThreeFTCA,SixTwoFTCA,log_SixTwoFTCA,EightTwoFTCA,log_EightTwoFTCA,TenTwoFTCA,log_TenTwoFTCA,SixTwoUFTCA,log_SixTwoUFTCA,ADONA,log_ADONA,SixTwoDiPAP,log_SixTwodiPAP,SumPFAS
Pumpkinseed,Spill,Summer,Whole Body,5,0.698970004,0.217,-0.663540266,0.04645,-1.333014282,0.117,-0.931814138,0.0865,-1.062983893,1.04,0.017033339,0.304,-0.517126416,3.19,0.503790683,5.88,0.769377326,14.5,1.161368002,3.51,0.545307116,9.32,0.969415912,0.0785,-1.105130343,0.437,-0.359518563,0.217,-0.663540266,15.2,1.181843588,2.78,0.444044796,899,2.953759692,1.94,0.28780173,3.03,0.481442629,1.16,0.064457989,0.132,-0.879426069,31.3,1.495544338,70.5,1.848189117,11.6,1.064457989,0.0655,-1.1837587,0.066,-1.180456064,0.057,-1.244125144,0.0655,-1.1837587,1.27,0.103803721,3.82,0.582063363,0.525,-0.279840697,0.076,-1.119186408,0.825,-0.083546051,0.0655,-1.1837587,0.0655,-1.1837587,0.0655,-1.1837587,0.098,-1.008773924,0.0515,-1.288192771,0.058,-1.236572006,0.07,-1.15490196,1082.82945
Pumpkinseed,Spill,Summer,Whole Body,7.5,0.875061263,0.2265,-0.644931794,0.0485,-1.314258261,0.122,-0.913640169,0.02745,-1.561457651,0.616,-0.210419288,0.1565,-0.805485658,5.42,0.733999287,8.93,0.950851459,30.1,1.478566496,6.45,0.809559715,27.6,1.440909082,0.082,-1.086186148,0.512,-0.290730039,0.2265,-0.644931794,9.64,0.984077034,1.07,0.029383778,761,2.881384657,1.77,0.247973266,2.39,0.378397901,0.555,-0.255707017,0.1375,-0.861697302,31,1.491361694,42.3,1.626340367,8.76,0.942504106,0.0685,-1.164309429,0.069,-1.161150909,0.0595,-1.225483034,0.0685,-1.164309429,0.397,-0.401209493,3.01,0.478566496,0.257,-0.590066877,0.079,-1.102372909,1.28,0.10720997,8.32,0.920123326,0.0685,-1.164309429,0.0685,-1.164309429,0.1025,-0.989276135,0.054,-1.26760624,0.0605,-1.218244625,0.073,-1.13667714,953.17545
Pumpkinseed,Spill,Summer,Whole Body,8,0.903089987,0.217,-0.663540266,0.0464,-1.333482019,0.117,-0.931814138,0.0865,-1.062983893,2.27,0.356025857,1.26,0.100370545,9.65,0.984527313,11.1,1.045322979,27.8,1.444044796,6.47,0.810904281,25.6,1.408239965,0.2585,-0.587539453,0.1475,-0.83120798,0.217,-0.663540266,24.8,1.394451681,2.24,0.350248018,961,2.982723388,2.68,0.428134794,2.95,0.469822016,1.15,0.06069784,0.1315,-0.881074247,32.9,1.517195898,63,1.799340549,13.8,1.139879086,0.0655,-1.1837587,0.218,-0.661543506,0.057,-1.244125144,0.0655,-1.1837587,1.35,0.130333768,5.45,0.736396502,0.246,-0.609064893,0.076,-1.119186408,0.1635,-0.786482243,2.74,0.437750563,0.0655,-1.1837587,0.0655,-1.1837587,0.098,-1.008773924,0.0515,-1.288192771,0.058,-1.236572006,0.07,-1.15490196,1200.7314
Pumpkinseed,Spill,Summer,Whole Body,8.5,0.929418926,0.2315,-0.635449005,0.04955,-1.304956341,0.03785,-1.421934116,0.02805,-1.552067134,3.05,0.484299839,2.96,0.471291711,7.22,0.858537198,10.1,1.004321374,22.4,1.350248018,3.04,0.482873584,15.4,1.187520721,0.276,-0.559090918,0.1575,-0.802719442,0.2315,-0.635449005,54.1,1.733197265,5.19,0.715167358,660,2.819543936,3.51,0.545307116,3.66,0.563481085,0.661,-0.179798541,0.1405,-0.852323676,18.1,1.257678575,50.7,1.705007959,12.9,1.11058971,0.07,-1.15490196,0.0705,-1.151810883,0.061,-1.214670165,0.07,-1.15490196,1.09,0.037426498,7.86,0.895422546,0.2625,-0.580870692,0.081,-1.091514981,0.053,-1.27572413,2.07,0.315970345,0.07,-1.15490196,0.07,-1.15490196,0.1045,-0.98088371,0.055,-1.259637311,0.062,-1.207608311,0.0745,-1.127843727,886.26745
Pumpkinseed,Spill,Summer,Whole Body,8,0.903089987,0.25,-0.602059991,0.0535,-1.271646218,0.0409,-1.388276692,0.0303,-1.518557371,0.363,-0.440093375,0.173,-0.761953897,2.03,0.307496038,2.83,0.451786436,6.76,0.829946696,2.86,0.456366033,7.98,0.902002891,0.0905,-1.043351421,0.17,-0.769551079,0.0755,-1.122053048,7.18,0.856124444,1.66,0.220108088,441,2.644438589,1.45,0.161368002,1.38,0.139879086,1.47,0.167317335,0.04605,-1.336770365,24.6,1.390935107,55.1,1.741151599,7.58,0.879669206,0.0755,-1.122053048,0.076,-1.119186408,0.0655,-1.1837587,0.0755,-1.122053048,0.151,-0.821023053,1.62,0.209515015,0.284,-0.54668166,0.0875,-1.057991947,7.19,0.85672889,5.48,0.738780558,0.0755,-1.122053048,0.0755,-1.122053048,0.113,-0.946921557,0.0595,-1.225483034,0.067,-1.173925197,0.0805,-1.09420412,580.74875
Pumpkinseed,Spill,Summer,Whole Body,7,0.84509804,0.2145,-0.668572703,0.0459,-1.338187314,0.1155,-0.937418016,0.0855,-1.068033885,0.492,-0.308034897,0.1485,-0.828273546,3.14,0.496929648,4.39,0.64246452,5.51,0.741151599,2.5,0.397940009,6.88,0.837588438,0.0775,-1.110698297,0.146,-0.835647144,0.2145,-0.668572703,7.81,0.892651034,1.17,0.068185862,567,2.753583059,1.59,0.201397124,1.97,0.294466226,0.629,-0.201349355,0.1305,-0.884389488,16.9,1.227886705,52.1,1.716837723,6.24,0.79518459,0.065,-1.187086643,0.0655,-1.1837587,0.0565,-1.247951552,0.065,-1.187086643,0.366,-0.436518915,3.6,0.556302501,0.2435,-0.613501034,0.075,-1.124938737,2.09,0.320146286,6.07,0.783188691,0.065,-1.187086643,0.065,-1.187086643,0.097,-1.013228266,0.051,-1.292429824,0.189,-0.723538196,0.069,-1.161150909,692.7319
Pumpkinseed,Spill,Summer,Whole Body,6.5,0.812913357,0.07,-1.15490196,0.0496,-1.304518324,0.03785,-1.421934116,0.0925,-1.033858267,0.493,-0.307153081,0.04855,-1.313810766,4.91,0.691081492,9.51,0.978180517,18.2,1.260071388,4.16,0.619093331,10.6,1.025305865,0.0835,-1.078313525,0.1575,-0.802719442,0.07,-1.15490196,6.83,0.834420704,0.77,-0.113509275,1070,3.029383778,4.1,0.612783857,5.43,0.73479983,1.29,0.11058971,0.1405,-0.852323676,19.4,1.28780173,45.2,1.655138435,10.4,1.017033339,0.07,-1.15490196,0.0705,-1.151810883,0.061,-1.214670165,0.07,-1.15490196,0.314,-0.503070352,4.51,0.654176542,0.814,-0.089375595,0.081,-1.091514981,1.01,0.004321374,2.79,0.445604203,0.07,-1.15490196,0.07,-1.15490196,0.1045,-0.98088371,0.055,-1.259637311,0.062,-1.207608311,0.0745,-1.127843727,1222.2695
Pumpkinseed,Spill,Summer,Whole Body,6.5,0.812913357,0.0665,-1.177178355,0.04685,-1.329290405,0.0358,-1.446116973,0.21,-0.677780705,0.705,-0.151810883,0.0459,-1.338187314,3.55,0.550228353,5.35,0.728353782,9.92,0.996511672,1.85,0.267171728,11.6,1.064457989,0.079,-1.102372909,0.149,-0.826813732,0.219,-0.659555885,13.4,1.127104798,3.35,0.525044807,668,2.824776462,5.71,0.756636108,5.26,0.720985744,2.17,0.336459734,0.133,-0.876148359,15.9,1.201397124,71.3,1.85308953,8.21,0.914343157,0.0665,-1.177178355,0.0665,-1.177178355,0.0575,-1.240332155,0.0665,-1.177178355,0.65,-0.187086643,3.11,0.492760389,0.2485,-0.604673607,0.0765,-1.116338565,1.19,0.075546961,3.03,0.481442629,0.0665,-1.177178355,0.0665,-1.177178355,0.099,-1.004364805,0.052,-1.283996656,0.0585,-1.232844134,0.0705,-1.151810883,836.23505
Pumpkinseed,Spill,Summer,Whole Body,9,0.954242509,0.2325,-0.633577043,0.164,-0.785156152,0.1255,-0.901356274,0.093,-1.031517051,0.244,-0.612610174,0.161,-0.793174124,1.29,0.11058971,1.6,0.204119983,2.72,0.434568904,0.72,-0.142667504,2.59,0.413299764,0.084,-1.075720714,0.158,-0.801342913,0.0705,-1.151810883,7.06,0.848804701,0.486,-0.313363731,174,2.240549248,0.1325,-0.877784122,0.1905,-0.72010502,0.2485,-0.604673607,0.0428,-1.368556231,9.35,0.970811611,30.3,1.481442629,3.35,0.525044807,0.0705,-1.151810883,0.071,-1.148741651,0.061,-1.214670165,0.0705,-1.151810883,0.396,-0.402304814,2.1,0.322219295,0.08,-1.096910013,0.081,-1.091514981,1.98,0.29666519,1.98,0.29666519,0.0705,-1.151810883,0.0705,-1.151810883,0.105,-0.978810701,0.0555,-1.255707017,0.205,-0.688246139,0.075,-1.124938737,242.8843
Swallowtail Shiner,Spill,Summer,Whole Body,5.5,0.740362689,0.226,-0.645891561,0.1595,-0.797239313,0.122,-0.913640169,0.0905,-1.043351421,3.05,0.484299839,2.51,0.399673721,6.05,0.781755375,6.28,0.797959644,13.1,1.117271296,3.89,0.589949601,16,1.204119983,0.0815,-1.088842391,0.1535,-0.81389162,0.226,-0.645891561,57.9,1.762678564,2.25,0.352182518,630,2.799340549,0.398,-0.400116928,0.651,-0.186419011,0.2415,-0.617082865,0.1375,-0.861697302,122,2.086359831,515,2.711807229,23.9,1.378397901,0.0685,-1.164309429,0.069,-1.161150909,0.0595,-1.225483034,0.0685,-1.164309429,0.73,-0.13667714,13.4,1.127104798,0.0775,-1.110698297,0.079,-1.102372909,0.43,-0.366531544,14.8,1.170261715,1.78,0.250420002,0.0685,-1.164309429,0.102,-0.991399828,0.0535,-1.271646218,0.1995,-0.7000571,0.073,-1.13667714,1436.4755
Swallowtail Shiner,Spill,Summer,Whole Body,5.5,0.740362689,0.225,-0.647817482,0.0482,-1.316952962,0.1215,-0.915423722,0.09,-1.045757491,2,0.301029996,1.96,0.292256071,6.25,0.795880017,10,1,12.1,1.08278537,2.82,0.450249108,9.74,0.988558957,0.0815,-1.088842391,0.153,-0.815308569,0.225,-0.647817482,31.9,1.503790683,2.28,0.357934847,603,2.780317312,0.388,-0.411168274,0.642,-0.192464972,0.2405,-0.618884919,0.137,-0.863279433,77.9,1.891537458,380,2.579783597,36.8,1.565847819,0.068,-1.167491087,0.0685,-1.164309429,0.059,-1.229147988,0.068,-1.167491087,0.959,-0.018181393,12.4,1.093421685,0.2555,-0.592609096,0.0785,-1.105130343,2.82,0.450249108,24.8,1.394451681,0.068,-1.167491087,0.068,-1.167491087,0.102,-0.991399828,0.0535,-1.271646218,0.06,-1.22184875,0.0725,-1.139661993,1221.1022
Swallowtail Shiner,Spill,Summer,Whole Body,5,0.698970004,0.078,-1.107905397,0.055,-1.259637311,0.0421,-1.375717904,0.0312,-1.505845406,8.29,0.918554531,8.3,0.919078092,9.51,0.978180517,21.7,1.336459734,16,1.204119983,0.04985,-1.302334837,7.16,0.854913022,0.093,-1.031517051,0.053,-1.27572413,0.758,-0.120330794,92.1,1.96425963,11,1.041392685,1010,3.004321374,5.03,0.701567985,8.6,0.934498451,4.04,0.606381365,0.1565,-0.805485658,16,1.204119983,159,2.201397124,30.3,1.481442629,0.078,-1.107905397,0.0785,-1.105130343,0.0675,-1.170696227,0.078,-1.107905397,1.26,0.100370545,23.8,1.376576957,1.13,0.053078443,0.09,-1.045757491,0.059,-1.229147988,19.9,1.298853076,0.078,-1.107905397,0.078,-1.107905397,0.1165,-0.933674075,0.061,-1.214670165,0.069,-1.161150909,0.083,-1.080921908,1455.37315
Darter sp.,Spill,Summer,Whole Body,3.83,0.583198774,0.254,-0.595166283,0.0895,-1.048176965,0.137,-0.863279433,0.254,-0.595166283,3.7,0.568201724,2.69,0.42975228,3.97,0.598790507,4.79,0.680335513,4.51,0.654176542,1.28,0.10720997,0.905,-0.043351421,0.1515,-0.819587367,0.254,-0.595166283,0.324,-0.48945499,44.4,1.64738297,5.91,0.771587481,662,2.820857989,1.48,0.170261715,0.709,-0.149353765,0.272,-0.565431096,0.1545,-0.811071516,12.5,1.096910013,75.9,1.880241776,11.2,1.049218023,0.098,-1.008773924,0.128,-0.89279003,0.127,-0.896196279,0.127,-0.896196279,2.24,0.350248018,9.48,0.976808337,0.51,-0.292429824,0.254,-0.595166283,0.254,-0.595166283,7.93,0.899273187,0.254,-0.595166283,0.127,-0.896196279,0.254,-0.595166283,0.1,-1,0.112,-0.950781977,0.254,-0.595166283,860.0835
Largemouth Bass,Spill,Summer,Whole Body,7.75,0.889301703,0.2385,-0.622511617,0.084,-1.075720714,0.129,-0.88941029,0.2385,-0.622511617,0.534,-0.272458743,1.17,0.068185862,9.93,0.996949248,16.2,1.209515015,17.4,1.240549248,4.83,0.683947131,7.62,0.881954971,0.142,-0.847711656,0.2385,-0.622511617,0.1265,-0.897909474,30.2,1.480006943,6.57,0.81756537,1670,3.222716471,2.98,0.474216264,2.38,0.376576957,0.255,-0.59345982,0.46,-0.337242168,75.5,1.877946952,53.7,1.729974286,11.6,1.064457989,0.092,-1.036212173,0.12,-0.920818754,0.1195,-0.922632095,0.1195,-0.922632095,0.2385,-0.622511617,6.09,0.784617293,0.477,-0.321481621,0.2385,-0.622511617,0.2385,-0.622511617,2.03,0.307496038,0.2385,-0.622511617,0.1195,-0.922632095,0.2385,-0.622511617,0.0935,-1.029188389,0.105,-0.978810701,0.2385,-0.622511617,1923.323
Dace sp.,Spill,Summer,Whole Body,12,1.079181246,0.2465,-0.608183076,0.087,-1.060480747,0.133,-0.876148359,0.2465,-0.608183076,1.76,0.245512668,0.1235,-0.908333042,5.53,0.742725131,10.4,1.017033339,16.3,1.212187604,8.37,0.922725458,13.7,1.136720567,0.147,-0.832682665,0.2465,-0.608183076,0.968,-0.014124643,72.7,1.861534411,7.03,0.846955325,623,2.794488047,0.62,-0.207608311,2.22,0.346352974,0.876,-0.057495894,0.15,-0.823908741,56.5,1.752048448,121,2.08278537,6.5,0.812913357,0.095,-1.022276395,0.124,-0.906578315,0.1235,-0.908333042,0.1235,-0.908333042,0.2465,-0.608183076,6.36,0.803457116,1.08,0.033423755,0.2465,-0.608183076,0.1235,-0.908333042,0.2465,-0.608183076,0.2465,-0.608183076,0.1235,-0.908333042,0.2465,-0.608183076,0.097,-1.013228266,0.109,-0.962573502,0.2465,-0.608183076,958.692
Dace sp.,Spill,Summer,Whole Body,9,0.954242509,0.108,-0.966576245,0.076,-1.119186408,0.286,-0.543633967,0.108,-0.966576245,1.37,0.136720567,0.7,-0.15490196,4.73,0.674861141,8.63,0.936010796,7.29,0.862727528,1.54,0.187520721,4.05,0.607455023,0.1285,-0.891096872,0.216,-0.665546249,0.247,-0.607303047,68,1.832508913,6.12,0.786751422,560,2.748188027,0.627,-0.202732459,1.01,0.004321374,0.737,-0.132532512,0.359,-0.444905551,28.3,1.451786436,98.8,1.994756945,5.06,0.704150517,0.083,-1.080921908,0.1085,-0.964570262,0.108,-0.966576245,0.108,-0.966576245,0.216,-0.665546249,8.64,0.936513742,0.432,-0.364516253,0.216,-0.665546249,0.108,-0.966576245,0.216,-0.665546249,0.216,-0.665546249,0.108,-0.966576245,0.216,-0.665546249,0.085,-1.070581074,0.095,-1.022276395,0.216,-0.665546249,809.664
Fallfish,Spill,Summer,Whole Body,8,0.903089987,0.213,-0.671620397,0.075,-1.124938737,0.3,-0.522878745,0.213,-0.671620397,1.69,0.227886705,0.1065,-0.972650392,8.96,0.95230801,12.1,1.08278537,16.7,1.222716471,15.7,1.195899652,9.16,0.961895474,0.127,-0.896196279,0.1065,-0.972650392,1.04,0.017033339,29.3,1.46686762,9.82,0.992111488,738,2.868056362,1.16,0.064457989,2.46,0.390935107,0.49,-0.30980392,0.0645,-1.190440285,75.8,1.879669206,211,2.324282455,18.5,1.267171728,0.082,-1.086186148,0.107,-0.970616222,0.1065,-0.972650392,0.1065,-0.972650392,0.668,-0.175223538,21.9,1.340444115,1.36,0.133538908,0.213,-0.671620397,0.1065,-0.972650392,0.213,-0.671620397,0.213,-0.671620397,0.1065,-0.972650392,0.213,-0.671620397,0.0835,-1.078313525,0.094,-1.026872146,0.213,-0.671620397,1178.871
Fallfish,Spill,Summer,Whole Body,7.5,0.875061263,0.22,-0.657577319,0.0775,-1.110698297,0.119,-0.924453039,0.11,-0.958607315,1.81,0.257678575,0.11,-0.958607315,13,1.113943352,15.8,1.198657087,16.1,1.206825876,4.07,0.609594409,7.32,0.864511081,0.131,-0.882728704,0.22,-0.657577319,0.1165,-0.933674075,13.8,1.139879086,3.15,0.498310554,844,2.926342447,0.22,-0.657577319,0.887,-0.05207638,0.2355,-0.628009089,0.1335,-0.874518734,139,2.1430148,1180,3.071882007,26.6,1.424881637,0.0845,-1.073143291,0.1105,-0.956637722,0.11,-0.958607315,0.11,-0.958607315,1.08,0.033423755,32.9,1.517195898,3.37,0.527629901,0.22,-0.657577319,5.45,0.736396502,0.22,-0.657577319,0.22,-0.657577319,0.11,-0.958607315,0.22,-0.657577319,0.0865,-1.062983893,0.097,-1.013228266,0.22,-0.657577319,2311.8385
Fallfish,Spill,Summer,Whole Body,8,0.903089987,0.246,-0.609064893,0.087,-1.060480747,0.0665,-1.177178355,0.123,-0.910094889,2.1,0.322219295,0.123,-0.910094889,4.62,0.664641976,6.6,0.819543936,8,0.903089987,2.06,0.31386722,6.09,0.784617293,0.1465,-0.834162375,0.246,-0.609064893,0.1305,-0.884389488,17.5,1.243038049,3.58,0.553883027,779,2.891537458,0.246,-0.609064893,0.629,-0.201349355,0.2635,-0.57921938,0.1495,-0.825358807,192,2.283301229,1340,3.127104798,26.1,1.416640507,0.095,-1.022276395,0.124,-0.906578315,0.123,-0.910094889,0.123,-0.910094889,0.838,-0.076755981,19.1,1.281033367,1.36,0.133538908,0.246,-0.609064893,0.693,-0.159266765,0.246,-0.609064893,0.246,-0.609064893,0.123,-0.910094889,0.246,-0.609064893,0.0965,-1.015472687,0.1085,-0.964570262,0.246,-0.609064893,2414.1205
Dace sp.,Spill,Summer,Whole Body,4.3,0.633468456,0.109,-0.962573502,0.077,-1.113509275,0.059,-1.229147988,0.2185,-0.660548559,3.75,0.574031268,3.53,0.547774705,10.3,1.012837225,6.13,0.787460475,5.44,0.7355989,2.75,0.439332694,2.45,0.389166084,0.13,-0.886056648,0.2185,-0.660548559,0.598,-0.223298816,68.6,1.836324116,6.57,0.81756537,708,2.850033258,0.746,-0.127261173,1.25,0.096910013,0.2335,-0.631713115,0.526,-0.279014256,46.8,1.670245853,579,2.762678564,26,1.414973348,0.084,-1.075720714,0.11,-0.958607315,0.109,-0.962573502,0.109,-0.962573502,0.986,-0.006123085,18.3,1.26245109,0.4365,-0.360015752,0.2185,-0.660548559,0.109,-0.962573502,0.2185,-0.660548559,0.2185,-0.660548559,0.109,-0.962573502,0.2185,-0.660548559,0.0855,-1.068033885,0.0965,-1.015472687,0.2185,-0.660548559,1495.1125
Dace sp.,Spill,Summer,Whole Body,6,0.77815125,0.2435,-0.613501034,0.086,-1.065501549,0.066,-1.180456064,0.2435,-0.613501034,1.33,0.123851641,2.06,0.31386722,6.13,0.787460475,9.95,0.997823081,10.5,1.021189299,7.92,0.898725182,3.36,0.526339277,0.145,-0.838631998,0.2435,-0.613501034,0.303,-0.518557371,41.3,1.615950052,3.37,0.527629901,655,2.8162413,0.489,-0.310691141,0.2435,-0.613501034,0.2605,-0.584192272,0.148,-0.829738285,195,2.290034611,726,2.860936621,18.6,1.269512944,0.094,-1.026872146,0.1225,-0.911863911,0.122,-0.913640169,0.122,-0.913640169,0.517,-0.286509457,16,1.204119983,0.2435,-0.613501034,0.2435,-0.613501034,0.122,-0.913640169,6.56,0.816903839,0.2435,-0.613501034,0.122,-0.913640169,0.2435,-0.613501034,0.0955,-1.019996628,0.1075,-0.968591536,0.2435,-0.613501034,1708.1935
Dace sp.,Spill,Summer,Whole Body,5,0.698970004,0.2555,-0.592609096,0.0905,-1.043351421,0.138,-0.860120914,0.128,-0.89279003,2.93,0.46686762,2.32,0.365487985,6.71,0.82672252,7.72,0.8876173,15.8,1.198657087,7.46,0.872738827,13.6,1.133538908,0.1525,-0.816730156,0.2555,-0.592609096,0.366,-0.436518915,60.3,1.780317312,2.69,0.42975228,724,2.859738566,0.2555,-0.592609096,0.66,-0.180456064,0.2735,-0.563042669,0.1555,-0.808269607,79.8,1.902002891,279,2.445604203,11.6,1.064457989,0.0985,-1.00656377,0.1285,-0.891096872,0.128,-0.89279003,0.128,-0.89279003,0.848,-0.071604148,11.5,1.06069784,0.51,-0.292429824,0.2555,-0.592609096,0.128,-0.89279003,6.73,0.828015064,0.2555,-0.592609096,0.128,-0.89279003,0.2555,-0.592609096,0.1005,-0.997833938,0.113,-0.946921557,0.2555,-0.592609096,1238.223
Dace sp.,Spill,Summer,Whole Body,4.2,0.62324929,0.248,-0.605548319,0.0875,-1.057991947,0.134,-0.872895202,0.248,-0.605548319,5.39,0.731588765,7.52,0.876217841,11.1,1.045322979,9.72,0.987666265,7.14,0.853698212,3.78,0.5774918,2.53,0.403120521,0.1475,-0.83120798,0.248,-0.605548319,0.435,-0.361510743,62.7,1.797267541,6.45,0.809559715,809,2.907948522,0.715,-0.145693958,0.668,-0.175223538,0.265,-0.576754126,0.328,-0.484126156,54,1.73239376,383,2.583198774,13.5,1.130333768,0.0955,-1.019996628,0.1245,-0.904830649,0.124,-0.906578315,0.124,-0.906578315,1.42,0.152288344,20.3,1.307496038,0.248,-0.605548319,0.248,-0.605548319,0.95,-0.022276395,0.248,-0.605548319,0.248,-0.605548319,0.124,-0.906578315,0.248,-0.605548319,0.0975,-1.010995384,0.1095,-0.960585881,0.248,-0.605548319,1404.311
Margined Madtom,Spill,Summer,Whole Body,13,1.113943352,0.2115,-0.674689628,0.0745,-1.127843727,0.057,-1.244125144,0.106,-0.974694135,0.684,-0.164943898,0.617,-0.209714836,7.47,0.873320602,15.7,1.195899652,22.5,1.352182518,5.58,0.746634199,14.3,1.155336037,0.126,-0.899629455,1.66,0.220108088,0.296,-0.528708289,62.6,1.796574333,5.4,0.73239376,792,2.898725182,1.39,0.1430148,1.87,0.271841607,0.72,-0.142667504,0.1285,-0.891096872,166,2.220108088,664,2.822168079,23.8,1.376576957,0.0815,-1.088842391,0.1065,-0.972650392,0.106,-0.974694135,0.106,-0.974694135,0.2115,-0.674689628,20.2,1.305351369,0.423,-0.373659633,0.2115,-0.674689628,1.09,0.037426498,13,1.113943352,0.2115,-0.674689628,0.106,-0.974694135,0.2115,-0.674689628,0.083,-1.080921908,0.0935,-1.029188389,0.2115,-0.674689628,1823.7435
Margined Madtom,Spill,Summer,Whole Body,8,0.903089987,0.25,-0.602059991,0.0885,-1.053056729,0.0675,-1.170696227,0.125,-0.903089987,0.823,-0.084600165,0.25,-0.602059991,3.96,0.597695186,9.64,0.984077034,33.8,1.5289167,7.75,0.889301703,16.5,1.217483944,0.149,-0.826813732,0.73,-0.13667714,0.1325,-0.877784122,21.6,1.334453751,1.37,0.136720567,493,2.692846919,0.821,-0.085656843,1.16,0.064457989,0.2675,-0.572676214,0.152,-0.818156412,80,1.903089987,204,2.309630167,13.6,1.133538908,0.0965,-1.015472687,0.126,-0.899629455,0.125,-0.903089987,0.125,-0.903089987,0.125,-0.903089987,9.31,0.968949681,0.5,-0.301029996,0.25,-0.602059991,2.47,0.392696953,28.2,1.450249108,0.25,-0.602059991,0.125,-0.903089987,0.25,-0.602059991,0.098,-1.008773924,0.1105,-0.956637722,0.25,-0.602059991,932.647
Margined Madtom,Spill,Summer,Whole Body,7,0.84509804,0.2225,-0.652669985,0.0785,-1.105130343,0.12,-0.920818754,0.2225,-0.652669985,1.31,0.117271296,0.2225,-0.652669985,5.78,0.761927838,14.3,1.155336037,51.6,1.712649702,5.45,0.736396502,25.2,1.401400541,0.1325,-0.877784122,0.2225,-0.652669985,0.393,-0.40560745,42.6,1.629409599,2.9,0.462397998,342,2.534026106,0.778,-0.109020403,1.19,0.075546961,0.238,-0.623423043,0.1355,-0.868060705,119,2.075546961,283,2.451786436,17.1,1.23299611,0.0855,-1.068033885,0.112,-0.950781977,0.1115,-0.952725133,0.1115,-0.952725133,0.677,-0.169411331,14.1,1.149219113,0.2225,-0.652669985,0.2225,-0.652669985,6.01,0.778874472,33.4,1.523746467,0.2225,-0.652669985,0.1115,-0.952725133,0.2225,-0.652669985,0.0875,-1.057991947,0.098,-1.008773924,0.2225,-0.652669985,970.2125
Eastern Mudminnow,Spill,Summer,Whole Body,6,0.77815125,0.24,-0.619788758,0.0845,-1.073143291,0.1295,-0.887730232,0.24,-0.619788758,16.3,1.212187604,5.29,0.723455672,4.58,0.660865478,6.89,0.838219222,11,1.041392685,1.85,0.267171728,9.92,0.996511672,0.143,-0.844663963,0.24,-0.619788758,0.771,-0.112945622,108,2.033423755,4.6,0.662757832,792,2.898725182,0.993,-0.003050752,0.89,-0.050609993,0.2565,-0.590912631,0.146,-0.835647144,43.1,1.63447727,247,2.392696953,14.1,1.149219113,0.0925,-1.033858267,0.1205,-0.919012953,0.12,-0.920818754,0.12,-0.920818754,3.21,0.506505032,2.7,0.431363764,0.48,-0.318758763,0.24,-0.619788758,10.3,1.012837225,6.56,0.816903839,0.24,-0.619788758,0.12,-0.920818754,0.24,-0.619788758,0.094,-1.026872146,0.106,-0.974694135,0.24,-0.619788758,1293.7465
Eastern Mudminnow,Spill,Summer,Whole Body,5.5,0.740362689,0.224,-0.649751982,0.158,-0.801342913,0.121,-0.91721463,0.224,-0.649751982,17.3,1.238046103,1.97,0.294466226,5.78,0.761927838,45.7,1.6599162,4.34,0.63748973,108,2.033423755,4.43,0.646403726,0.1335,-0.874518734,0.224,-0.649751982,0.67,-0.173925197,298,2.474216264,11.3,1.053078443,3680,3.565847819,1.56,0.193124598,1.95,0.290034611,0.2395,-0.620694482,0.136,-0.866461092,40.7,1.609594409,555,2.744292983,83.5,1.921686475,0.086,-1.065501549,0.1125,-0.948847478,0.112,-0.950781977,0.112,-0.950781977,0.224,-0.649751982,0.661,-0.179798541,0.224,-0.649751982,0.224,-0.649751982,0.224,-0.649751982,9.61,0.982723388,0.224,-0.649751982,0.112,-0.950781977,0.224,-0.649751982,0.088,-1.055517328,0.1975,-0.7044329,0.224,-0.649751982,4874.319
